TIME,GEO,UNIT,Value,Flag and Footnotes
2012,Saarland,Million euro,"32,017.61",
2012,Saarland,Million euro,"32,017.61",
2012,Sachsen,Million euro,"101,329.88",
2012,Dresden,Million euro,"39,808.12",
2012,Chemnitz,Million euro,"34,866.16",
2012,Leipzig,Million euro,"26,655.58",
2012,Sachsen-Anhalt,Million euro,"54,120.08",
2012,Sachsen-Anhalt,Million euro,"54,120.08",
2012,Schleswig-Holstein,Million euro,"78,768.27",
2012,Schleswig-Holstein,Million euro,"78,768.27",
2012,Thüringen,Million euro,"51,362.82",
2012,Thüringen,Million euro,"51,362.82",
2012,Estonia,Million euro,"17,916.68",
2012,Eesti,Million euro,"17,916.68",
2012,Eesti,Million euro,"17,916.68",
2012,Ireland,Million euro,"175,512.76",
2012,Éire/Ireland,Million euro,"175,512.76",
2012,Northern and Western,Million euro,"22,176.37",
2012,Southern,Million euro,"58,278.92",
2012,Eastern and Midland,Million euro,"95,057.49",
2012,Greece,Million euro,"188,380.64",
2012,Attiki,Million euro,"90,148.11",
2012,Attiki,Million euro,"90,148.11",
2012,"Nisia Aigaiou, Kriti",Million euro,"17,504.88",
2012,Voreio Aigaio,Million euro,"2,693.03",
2012,Notio Aigaio,Million euro,"6,080.02",
2012,Kriti,Million euro,"8,731.83",
2012,Voreia Ellada,Million euro,"42,447.04",
2012,"Anatoliki Makedonia, Thraki",Million euro,"7,472.14",
2012,Kentriki Makedonia,Million euro,"25,475.58",
2012,Dytiki Makedonia,Million euro,"5,345.34",
2012,Ipeiros,Million euro,"4,153.97",
2012,Kentriki Ellada,Million euro,"38,280.61",
2012,Thessalia,Million euro,"9,297.96",
2012,Ionia Nisia,Million euro,"3,208.91",
2012,Dytiki Ellada,Million euro,"8,770.14",
2012,Sterea Ellada,Million euro,"8,660.32",
2012,Peloponnisos,Million euro,"8,343.29",
2012,Spain,Million euro,"1,031,099",
2012,Noroeste (ES),Million euro,"87,504.45",
2012,Galicia,Million euro,"53,972",
2012,Principado de Asturias,Million euro,"21,364.82",
2012,Cantabria,Million euro,"12,167.62",
2012,Noreste (ES),Million euro,"119,440.78",
2012,País Vasco,Million euro,"62,559.25",
2012,Comunidad Foral de Navarra,Million euro,"17,282.13",
2012,La Rioja,Million euro,"7,635.89",
2012,Aragón,Million euro,"31,963.52",
2012,Comunidad de Madrid,Million euro,"195,026.59",
2012,Comunidad de Madrid,Million euro,"195,026.59",
2012,Centro (ES),Million euro,"106,823.03",
2012,Castilla y León,Million euro,"52,868.42",
2012,Castilla-la Mancha,Million euro,"36,889.93",
2012,Extremadura,Million euro,"17,064.68",
2012,Este (ES),Million euro,"314,605.67",
2012,Cataluña,Million euro,"193,448.96",
2012,Comunitat Valenciana,Million euro,"95,177.30",
2012,Illes Balears,Million euro,"25,979.41",
2012,Sur (ES),Million euro,"167,411.06",
2012,Andalucía,Million euro,"138,006.97",
2012,Región de Murcia,Million euro,"26,508.69",
2012,Ciudad de Ceuta,Million euro,"1,525.44",
2012,Ciudad de Melilla,Million euro,"1,369.96",
2012,Canarias,Million euro,"39,204.83",
2012,Canarias,Million euro,"39,204.83",
2012,Extra-Regio NUTS 1,Million euro,"1,081.83",
2012,Extra-Regio NUTS 2,Million euro,"1,081.83",
2012,France,Million euro,"2,088,804",
2012,Île de France,Million euro,"630,570.93",
2012,Île de France,Million euro,"630,570.93",
2012,Centre - Val de Loire,Million euro,"68,596.24",
2012,Centre - Val de Loire,Million euro,"68,596.24",
2012,Bourgogne - Franche-Comté,Million euro,"71,863.12",
2012,Bourgogne,Million euro,"43,557.69",
2012,Franche-Comté,Million euro,"28,305.43",
2012,Normandie,Million euro,"90,188.32",
2012,Basse-Normandie,Million euro,"37,723.57",
2012,Haute-Normandie,Million euro,"52,464.75",
2012,Hauts-de-France,Million euro,"150,895.24",
2012,Nord-Pas-de-Calais,Million euro,"103,916.64",
2012,Picardie,Million euro,"46,978.61",
2012,Grand Est,Million euro,"147,177.11",
2012,Alsace,Million euro,"54,600.11",
2012,Champagne-Ardenne,Million euro,"36,746.91",
2012,Lorraine,Million euro,"55,830.09",
2012,Pays-de-la-Loire,Million euro,"102,205.06",
2012,Pays-de-la-Loire,Million euro,"102,205.06",
2012,Bretagne,Million euro,"85,511.01",
2012,Bretagne,Million euro,"85,511.01",
2012,Nouvelle-Aquitaine,Million euro,"156,833.46",
2012,Aquitaine,Million euro,"93,298.94",
2012,Limousin,Million euro,"17,348.64",
2012,Poitou-Charentes,Million euro,"46,185.87",
2012,Occitanie,Million euro,"149,865.76",
2012,Languedoc-Roussillon,Million euro,"66,269.37",
2012,Midi-Pyrénées,Million euro,"83,596.40",
2012,Auvergne - Rhône-Alpes,Million euro,"236,998.91",
2012,Auvergne,Million euro,"33,874.52",
2012,Rhône-Alpes,Million euro,"203,124.39",
2012,Provence-Alpes-Côte d'Azur,Million euro,"150,175.55",
2012,Provence-Alpes-Côte d'Azur,Million euro,"150,175.55",
2012,Corse,Million euro,"8,090.96",
2012,Corse,Million euro,"8,090.96",
2012,RUP FR - Régions ultrapériphériques françaises,Million euro,"38,770",
2012,Guadeloupe,Million euro,"8,776",
2012,Martinique,Million euro,"8,247",
2012,Guyane,Million euro,"3,783",
2012,La Réunion,Million euro,"16,381",
2012,Mayotte,Million euro,"1,583",
2012,Extra-Regio NUTS 1,Million euro,"1,062.34",
2012,Extra-Regio NUTS 2,Million euro,"1,062.34",
2012,Croatia,Million euro,"44,483.55",
2012,Hrvatska,Million euro,"44,483.55",
2012,Panonska Hrvatska,Million euro,"8,580.44",
2012,Jadranska Hrvatska,Million euro,"14,124.44",
2012,Grad Zagreb,Million euro,"15,178.98",
2012,Sjeverna Hrvatska,Million euro,"6,599.69",
2012,Italy,Million euro,"1,624,358.70",
2012,Nord-Ovest,Million euro,"525,941.53",
2012,Piemonte,Million euro,"123,364.91",
2012,Valle d'Aosta/Vallée d'Aoste,Million euro,"4,879.29",
2012,Liguria,Million euro,"46,307.27",
2012,Lombardia,Million euro,"351,389.95",
2012,Nord-Est,Million euro,"362,470.19",
2012,Provincia Autonoma di Bolzano/Bozen,Million euro,"21,599.75",
2012,Provincia Autonoma di Trento,Million euro,"18,884.59",
2012,Veneto,Million euro,"145,472.24",
2012,Friuli-Venezia Giulia,Million euro,"34,547.66",
2012,Emilia-Romagna,Million euro,"141,966.07",
2012,Centro (IT),Million euro,"355,276.25",
2012,Toscana,Million euro,"107,566.48",
2012,Umbria,Million euro,"21,810.98",
2012,Marche,Million euro,"39,243.68",
2012,Lazio,Million euro,"186,655.11",
2012,Sud,Million euro,"257,771.28",
2012,Abruzzo,Million euro,"32,213.29",
2012,Molise,Million euro,"6,490.27",
2012,Campania,Million euro,"102,632.59",
2012,Puglia,Million euro,"72,225.25",
2012,Basilicata,Million euro,"11,500.70",
2012,Calabria,Million euro,"32,709.18",
2012,Isole,Million euro,"121,268.52",
2012,Sicilia,Million euro,"87,921.74",
2012,Sardegna,Million euro,"33,346.77",
2012,Extra-Regio NUTS 1,Million euro,"1,630.92",
2012,Extra-Regio NUTS 2,Million euro,"1,630.92",
2012,Cyprus,Million euro,"19,440.78",
2012,Kypros,Million euro,"19,440.78",
2012,Kypros,Million euro,"19,440.78",
2012,Latvia,Million euro,"22,097.51",
2012,Latvija,Million euro,"22,064.39",
2012,Latvija,Million euro,"22,064.39",
2012,Extra-Regio NUTS 1,Million euro,33.12,
2012,Extra-Regio NUTS 2,Million euro,33.12,
2012,Lithuania,Million euro,"33,410.16",
2012,Lietuva,Million euro,"33,410.16",
2012,Sostines regionas,Million euro,"12,907.36",
2012,Vidurio ir vakaru Lietuvos regionas,Million euro,"20,502.80",
2012,Luxembourg,Million euro,"46,526.24",
2012,Luxembourg,Million euro,"46,526.24",
2012,Luxembourg,Million euro,"46,526.24",
2012,Hungary,Million euro,"100,281.18",
2012,Közép-Magyarország,Million euro,"48,399.74",
2012,Budapest,Million euro,"38,161.62",
2012,Pest,Million euro,"10,238.12",
2012,Dunántúl,Million euro,"26,017.86",
2012,Közép-Dunántúl,Million euro,"9,515.14",
2012,Nyugat-Dunántúl,Million euro,"10,127.94",
2012,Dél-Dunántúl,Million euro,"6,374.78",
2012,Alföld és Észak,Million euro,"25,863.58",
2012,Észak-Magyarország,Million euro,"7,107.56",
2012,Észak-Alföld,Million euro,"9,759.48",
2012,Dél-Alföld,Million euro,"8,996.54",
2012,Extra-Regio NUTS 1,Million euro,0,
2012,Extra-Regio NUTS 2,Million euro,0,
2012,Malta,Million euro,"7,364.46",
2012,Malta,Million euro,"7,350.14",
2012,Malta,Million euro,"7,350.14",
2012,Extra-Regio NUTS 1,Million euro,14.32,
2012,Extra-Regio NUTS 2,Million euro,14.32,
2012,Netherlands,Million euro,"652,966",
2012,Noord-Nederland,Million euro,"59,123.73",
2012,Groningen,Million euro,"27,089.11",
2012,Friesland (NL),Million euro,"18,128.36",
2012,Drenthe,Million euro,"13,906.26",
2012,Oost-Nederland,Million euro,"112,861.72",
2012,Overijssel,Million euro,"35,938.15",
2012,Gelderland,Million euro,"65,303.68",
2012,Flevoland,Million euro,"11,621",
2012,West-Nederland,Million euro,"345,089.21",
2012,Utrecht,Million euro,"59,769.71",
2012,Noord-Holland,Million euro,"131,496.69",
2012,Zuid-Holland,Million euro,"142,136.55",
2012,Zeeland,Million euro,"11,685.15",
2012,Zuid-Nederland,Million euro,"130,868.41",
2012,Noord-Brabant,Million euro,"94,516.56",
2012,Limburg (NL),Million euro,"36,351.84",
2012,Extra-Regio NUTS 1,Million euro,"5,021.83",
2012,Extra-Regio NUTS 2,Million euro,"5,021.83",
2012,Austria,Million euro,"318,653.04",
2012,Ostösterreich,Million euro,"139,149.70",
2012,Burgenland (AT),Million euro,"7,365.43",
2012,Niederösterreich,Million euro,"49,802.60",
2012,Wien,Million euro,"81,981.67",
2012,Südösterreich,Million euro,"58,727.87",
2012,Kärnten,Million euro,"17,771.87",
2012,Steiermark,Million euro,"40,956",
2012,Westösterreich,Million euro,"120,639.49",
2012,Oberösterreich,Million euro,"53,978.67",
2012,Salzburg,Million euro,"23,886.50",
2012,Tirol,Million euro,"28,190.68",
2012,Vorarlberg,Million euro,"14,583.63",
2012,Extra-Regio NUTS 1,Million euro,134.86,
2012,Extra-Regio NUTS 2,Million euro,134.86,
2012,Poland,Million euro,"387,947.05",
2012,Makroregion Poludniowy,Million euro,"79,011",
2012,Malopolskie,Million euro,"29,759.43",
2012,Slaskie,Million euro,"49,251.57",
2012,Makroregion Pólnocno-Zachodni,Million euro,"59,961.12",
2012,Wielkopolskie,Million euro,"36,801.53",
2012,Zachodniopomorskie,Million euro,"14,577.76",
2012,Lubuskie,Million euro,"8,582.10",
2012,Makroregion Poludniowo-Zachodni,Million euro,"41,517.59",
2012,Dolnoslaskie,Million euro,"33,279.26",
2012,Opolskie,Million euro,"8,238.59",
2012,Makroregion Pólnocny,Million euro,"50,159.87",
2012,Kujawsko-Pomorskie,Million euro,"17,163.67",
2012,Warminsko-Mazurskie,Million euro,"10,490.17",
2012,Pomorskie,Million euro,"22,506.03",
2012,Makroregion Centralny,Million euro,"33,387.47",
2012,Lódzkie,Million euro,"23,755.14",
2012,Swietokrzyskie,Million euro,"9,632.34",
2012,Makroregion Wschodni,Million euro,"39,029.90",
2012,Lubelskie,Million euro,"15,333.86",
2012,Podkarpackie,Million euro,"15,000.87",
2012,Podlaskie,Million euro,"8,694.90",
2012,Makroregion Województwo Mazowieckie,Million euro,"84,879.83",
2012,Warszawski stoleczny,Million euro,"64,364.43",
2012,Mazowiecki regionalny,Million euro,"20,515.66",
2012,Portugal,Million euro,"168,295.57",
2012,Continente,Million euro,"160,540.43",
2012,Norte,Million euro,"48,345.47",
2012,Algarve,Million euro,"7,164.79",
2012,Centro (PT),Million euro,"31,554.76",
2012,Área Metropolitana de Lisboa,Million euro,"62,528.74",
2012,Alentejo,Million euro,"10,946.68",
2012,Região Autónoma dos Açores (PT),Million euro,"3,569.44",
2012,Região Autónoma dos Açores (PT),Million euro,"3,569.44",
2012,Região Autónoma da Madeira (PT),Million euro,"4,062.75",
2012,Região Autónoma da Madeira (PT),Million euro,"4,062.75",
2012,Extra-Regio NUTS 1,Million euro,122.95,
2012,Extra-Regio NUTS 2,Million euro,122.95,
2012,Romania,Million euro,"132,711.21",
2012,Macroregiunea unu,Million euro,"30,096.06",
2012,Nord-Vest,Million euro,"15,041.43",
2012,Centru,Million euro,"15,054.63",
2012,Macroregiunea doi,Million euro,"28,107.50",
2012,Nord-Est,Million euro,"13,698.62",
2012,Sud-Est,Million euro,"14,408.88",
2012,Macroregiunea trei,Million euro,"51,178.94",
2012,Sud - Muntenia,Million euro,"15,800.75",
2012,Bucuresti - Ilfov,Million euro,"35,378.19",
2012,Macroregiunea patru,Million euro,"23,220.87",
2012,Sud-Vest Oltenia,Million euro,"10,371.41",
2012,Vest,Million euro,"12,849.46",
2012,Extra-Regio NUTS 1,Million euro,107.85,
2012,Extra-Regio NUTS 2,Million euro,107.85,
2012,Slovenia,Million euro,"36,253.27",
2012,Slovenija,Million euro,"36,253.27",
2012,Vzhodna Slovenija,Million euro,"15,978.53",
2012,Zahodna Slovenija,Million euro,"20,274.74",
2012,Slovakia,Million euro,"73,360.84",
2012,Slovensko,Million euro,"73,360.84",
2012,Bratislavský kraj,Million euro,"20,383.51",
2012,Západné Slovensko,Million euro,"23,640.58",
2012,Stredné Slovensko,Million euro,"14,381.42",
2012,Východné Slovensko,Million euro,"14,955.33",
2012,Finland,Million euro,"201,037",
2012,Manner-Suomi,Million euro,"199,644.95",
2012,Länsi-Suomi,Million euro,"46,245.26",
2012,Helsinki-Uusimaa,Million euro,"75,693.19",
2012,Etelä-Suomi,Million euro,"38,207.93",
2012,Pohjois- ja Itä-Suomi,Million euro,"39,498.57",
2012,Åland,Million euro,"1,306.43",
2012,Åland,Million euro,"1,306.43",
2012,Extra-Regio NUTS 1,Million euro,85.62,
2012,Extra-Regio NUTS 2,Million euro,85.62,
2012,Sweden,Million euro,"430,037.11",
2012,Östra Sverige,Million euro,"194,795.42",
2012,Stockholm,Million euro,"132,464",
2012,Östra Mellansverige,Million euro,"62,331.42",
2012,Södra Sverige,Million euro,"167,235.60",
2012,Småland med öarna,Million euro,"31,457.55",
2012,Sydsverige,Million euro,"54,549.43",
2012,Västsverige,Million euro,"81,228.61",
2012,Norra Sverige,Million euro,"67,893.94",
2012,Norra Mellansverige,Million euro,"30,581.96",
2012,Mellersta Norrland,Million euro,"14,842.12",
2012,Övre Norrland,Million euro,"22,469.86",
2012,Extra-Regio NUTS 1,Million euro,112.15,
2012,Extra-Regio NUTS 2,Million euro,112.15,
2012,Norway,Million euro,"396,523.52",
2012,Norge,Million euro,"303,159.06",
2012,Innlandet,Million euro,"16,490.18",
2012,Trøndelag,Million euro,"23,271.15",
2012,Nord-Norge,Million euro,"23,625.82",
2012,Oslo og Viken,Million euro,"121,640.60",
2012,Agder og Sør-Østlandet,Million euro,"33,907.26",
2012,Vestlandet,Million euro,"84,049.79",
2012,Jan Mayen and Svalbard,Million euro,174.27,
2012,Extra-Regio level 1,Million euro,"93,364.46",
2012,Extra-Regio level 2,Million euro,"93,364.46",
2012,Switzerland,Million euro,"538,438.98",
2012,Schweiz/Suisse/Svizzera,Million euro,"538,438.98",
2012,Région lémanique,Million euro,"99,383.46",
2012,Espace Mittelland,Million euro,"108,066.10",
2012,Nordwestschweiz,Million euro,"75,794.61",
2012,Zürich,Million euro,"117,673.51",
2012,Ostschweiz,Million euro,"65,339.49",
2012,Zentralschweiz,Million euro,"49,148.01",
2012,Ticino,Million euro,"23,033.79",
2012,Montenegro,Million euro,"3,181.50",
2012,Crna Gora,Million euro,"3,181.50",
2012,Crna Gora,Million euro,"3,181.50",
2012,North Macedonia,Million euro,"7,584.76",
2012,Severna Makedonija,Million euro,"7,584.76",
2012,Severna Makedonija,Million euro,"7,584.76",
2012,Albania,Million euro,"9,585.81",
2012,Shqipëria,Million euro,"9,585.81",
2012,Veri,Million euro,"2,297.46",
2012,Qender,Million euro,"4,294.60",
2012,Jug,Million euro,"2,993.75",
2012,Serbia,Million euro,"33,679.27",
2012,Srbija - sever,Million euro,"22,522.29",
2012,Beogradski region,Million euro,"13,371.53",
2012,Region Vojvodine,Million euro,"9,150.76",
2012,Srbija - jug,Million euro,"11,133.39",
2012,Region Sumadije i Zapadne Srbije,Million euro,"6,409.36",
2012,Region Juzne i Istocne Srbije,Million euro,"4,724.03",
2012,Extra-Regio level 1,Million euro,23.59,
2012,Extra-Regio level 2,Million euro,23.59,
2012,Türkiye,Million euro,"683,587.34",
2012,Istanbul,Million euro,"205,116.77",
2012,Istanbul,Million euro,"205,116.77",
2012,Bati Marmara,Million euro,"30,385.42",
2012,"Tekirdag, Edirne, Kirklareli",Million euro,"16,546.50",
2012,"Balikesir, Çanakkale",Million euro,"13,838.92",
2012,Ege,Million euro,"87,119.38",
2012,Izmir,Million euro,"42,324.75",
2012,"Aydin, Denizli, Mugla",Million euro,"22,585.80",
2012,"Manisa, Afyonkarahisar, Kütahya, Usak",Million euro,"22,208.83",
2012,Dogu Marmara,Million euro,"76,554.35",
2012,"Bursa, Eskisehir, Bilecik",Million euro,"37,965.03",
2012,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Million euro,"38,589.31",
2012,Bati Anadolu,Million euro,"79,595.83",
2012,Ankara,Million euro,"63,329.12",
2012,"Konya, Karaman",Million euro,"16,266.71",
2012,Akdeniz,Million euro,"70,422.29",
2012,"Antalya, Isparta, Burdur",Million euro,"27,877.01",
2012,"Adana, Mersin",Million euro,"26,123.81",
2012,"Hatay, Kahramanmaras, Osmaniye",Million euro,"16,421.46",
2012,Orta Anadolu,Million euro,"26,033.56",
2012,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Million euro,"9,524.93",
2012,"Kayseri, Sivas, Yozgat",Million euro,"16,508.63",
2012,Bati Karadeniz,Million euro,"28,128.34",
2012,"Zonguldak, Karabük, Bartin",Million euro,"6,601.33",
2012,"Kastamonu, Çankiri, Sinop",Million euro,"5,109.69",
2012,"Samsun, Tokat, Çorum, Amasya",Million euro,"16,417.33",
2012,Dogu Karadeniz,Million euro,"16,003.97",
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Million euro,"16,003.97",
2012,Kuzeydogu Anadolu,Million euro,"11,241.02",
2012,"Erzurum, Erzincan, Bayburt",Million euro,"6,540.69",
2012,"Agri, Kars, Igdir, Ardahan",Million euro,"4,700.33",
2012,Ortadogu Anadolu,Million euro,"17,283.58",
2012,"Malatya, Elazig, Bingöl, Tunceli",Million euro,"9,082.60",
2012,"Van, Mus, Bitlis, Hakkari",Million euro,"8,200.98",
2012,Güneydogu Anadolu,Million euro,"35,702.82",
2012,"Gaziantep, Adiyaman, Kilis",Million euro,"13,546.61",
2012,"Sanliurfa, Diyarbakir",Million euro,"13,078.78",
2012,"Mardin, Batman, Sirnak, Siirt",Million euro,"9,077.43",
2013,European Union - 27 countries (from 2020),Million euro,"11,520,159.10",
2013,Belgium,Million euro,"392,880",
2013,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"73,996.67",
2013,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"73,996.67",
2013,Vlaams Gewest,Million euro,"227,817.91",
2013,Prov. Antwerpen,Million euro,"74,425.63",
2013,Prov. Limburg (BE),Million euro,"24,499.43",
2013,Prov. Oost-Vlaanderen,Million euro,"47,151.27",
2013,Prov. Vlaams-Brabant,Million euro,"41,804.60",
2013,Prov. West-Vlaanderen,Million euro,"39,936.97",
2013,Région wallonne,Million euro,"90,793.74",
2013,Prov. Brabant wallon,Million euro,"15,209.17",
2013,Prov. Hainaut,Million euro,"29,983.23",
2013,Prov. Liège,Million euro,"27,672.53",
2013,Prov. Luxembourg (BE),Million euro,"6,047.09",
2013,Prov. Namur,Million euro,"11,881.71",
2013,Extra-Regio NUTS 1,Million euro,271.68,
2013,Extra-Regio NUTS 2,Million euro,271.68,
2013,Bulgaria,Million euro,"42,050.22",
2013,Severna i yugoiztochna Bulgaria,Million euro,"16,170.57",
2013,Severozapaden,Million euro,"2,956.04",
